file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\json\commands\RedisJsonV1Commands.java,redis.clients.jedis.json.commands.RedisJsonV1Commands,interface,4,6,2,4,43,1,0,3,903,0.0,0.0,0.0,43,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\web\querydsl\src\test\java\example\users\ApplicationTests.java,example.users.ApplicationTests,class,8,8,0,8,2,1,0,2,1,0.5,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,1,0,1,0,0,1,0,19,0,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer400Repository.java,example.repo.Customer400Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer661Repository.java,example.repo.Customer661Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\main\java\com\google\api\client\util\escape\Platform.java,com.google.api.client.util.escape.Platform,class,1,2,1,1,2,1,0,1,1,0.5,NaN,NaN,2,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,13,1,0,0,0,0,1,0,1,0,1,0,1,0,0,51,16,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1683Repository.java,example.repo.Customer1683Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\modules\spring-commons\src\main\java\io\restassured\module\spring\commons\BodyHelper.java,io.restassured.module.spring.commons.BodyHelper,class,8,12,4,8,10,1,0,16,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,48,4,1,3,2,1,0,4,10,0,7,3,0,0,0,40,1,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\rest-assured\src\main\java\io\restassured\http\Cookies.java,io.restassured.http.Cookies,class,3,32,29,3,14,1,0,15,0,0.0,1.0,1.0,14,1,13,0,1,0,14,0,0,0,1,0,0,1,0,0,1,0,2,52,12,0,0,0,0,4,0,2,0,2,0,0,0,0,74,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer125Service.java,example.service.Customer125Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer574Service.java,example.service.Customer574Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1890Repository.java,example.repo.Customer1890Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\GeoCoordinate.java,redis.clients.jedis.GeoCoordinate,class,1,22,21,1,11,1,0,2,0,0.16666667,0.93333334,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,4,34,9,0,4,0,5,3,5,7,5,5,1,0,0,0,20,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1773Service.java,example.service.Customer1773Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer827Service.java,example.service.Customer827Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\modules\src\main\java\org\archive\modules\seeds\TextSeedModule.java,org.archive.modules.seeds.TextSeedModule,class,9,11,2,9,26,2,0,37,50,0.8076923,0.15384616,0.20512821,13,0,9,0,4,0,13,0,0,1,4,2,0,2,2,0,2,0,3,130,3,1,3,5,4,10,7,18,6,14,3,1,0,0,193,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1124Repository.java,example.repo.Customer1124Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\modules\appium\src\test\java\it\mobile\android\Login.java,it.mobile.android.LoginPage,class,4,5,1,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,15,0,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\search\querybuilder\RangeValue.java,redis.clients.jedis.search.querybuilder.RangeValue,class,2,6,4,2,6,2,2,4,11,0.6666667,0.13333334,0.2,6,0,4,0,2,0,6,2,0,0,2,0,0,2,0,0,0,0,0,26,4,0,0,0,0,0,0,5,0,3,0,0,0,0,19,1025,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\contrib\src\main\java\org\archive\modules\extractor\KnowledgableExtractorJS.java,org.archive.modules.extractor.KnowledgableExtractorJS$CustomizedCrawlURIFacade,innerclass,4,4,0,4,5,2,0,7,0,0.6,0.7,1.0,5,0,5,0,0,0,5,0,0,0,3,1,0,1,2,0,1,0,0,22,3,0,0,0,0,0,1,3,0,3,0,0,0,0,48,12,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1538Service.java,example.service.Customer1538Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer883Service.java,example.service.Customer883Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1850Service.java,example.service.Customer1850Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\slf4j-master\slf4j-api\src\test\java\org\slf4j\basicTests\Differentiator.java,org.slf4j.basicTests.Differentiator,class,0,1,1,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0
C:\Users\Sahith\Desktop\java\1\gson-main\gson\src\test\java\com\google\gson\GsonTypeAdapterTest.java,com.google.gson.GsonTypeAdapterTest$ExceptionTypeAdapter,innerclass,5,5,0,5,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1178Repository.java,example.repo.Customer1178Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1343Service.java,example.service.Customer1343Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\gson-main\gson\src\test\java\com\google\gson\functional\CollectionTest.java,com.google.gson.functional.CollectionTest$BigClass,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\xml-path\src\main\java\io\restassured\path\xml\config\XmlPathConfig.java,io.restassured.path.xml.config.XmlPathConfig,class,6,13,7,6,43,1,0,20,0,0.6382536,0.5597148,0.82887703,37,3,34,3,0,0,34,0,0,0,13,3,0,13,0,0,13,0,5,157,34,0,5,0,0,9,0,18,0,17,1,0,0,0,189,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\modules\appium\src\test\java\it\mobile\android\Login.java,it.mobile.android.SauceLabLoginTest,class,6,6,0,6,3,3,0,10,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,11,4,1,0,1,0,0,0,0,25,0,0
C:\Users\Sahith\Desktop\java\1\heritrix3-master\modules\src\main\java\org\archive\modules\deciderules\surt\OnHostsDecideRule.java,org.archive.modules.deciderules.surt.OnHostsDecideRule,class,1,2,1,1,3,4,1,5,3,1.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,1,0,1,0,0,1,0,0,14,1,0,0,0,0,0,1,1,0,1,0,0,0,0,53,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\test\java\integration\server\Delayer.java,integration.server.Delayer,class,1,3,2,1,7,1,0,10,4,0.5,0.16666667,0.16666667,4,2,0,0,0,4,4,0,0,0,1,0,0,1,0,0,0,0,5,32,0,1,0,1,1,0,4,6,2,4,1,0,0,0,24,0,0
C:\Users\Sahith\Desktop\java\1\rest-assured-master\rest-assured\src\main\java\io\restassured\matcher\ResponseAwareMatcher.java,io.restassured.matcher.ResponseAwareMatcher,interface,4,11,7,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client\src\test\java\com\google\api\client\http\HttpRequestTest.java,com.google.api.client.http.HttpRequestTest$3MyTransport$Anonymous9,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\Sahith\Desktop\java\1\gson-main\gson\src\test\java\com\google\gson\functional\EnumTest.java,com.google.gson.functional.EnumTest$Roshambo,enum,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,3,0,0,12,2,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\conditions\Href.java,com.codeborne.selenide.conditions.Href,class,7,9,2,7,4,3,0,6,3,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,19,2,0,0,1,0,4,0,3,2,3,1,0,0,0,25,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1422Repository.java,example.repo.Customer1422Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1285Service.java,example.service.Customer1285Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\test\java\redis\clients\jedis\modules\search\DocumentTest.java,redis.clients.jedis.modules.search.DocumentTest,class,2,2,0,2,2,1,0,15,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,15,6,15,0,15,0,0,0,0,30,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1358Repository.java,example.repo.Customer1358Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer945Repository.java,example.repo.Customer945Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer632Service.java,example.service.Customer632Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer152Repository.java,example.repo.Customer152Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jdbc\howto\idgeneration\src\test\java\example\springdata\jdbc\howto\idgeneration\IdGenerationApplicationTests.java,example.springdata.jdbc.howto.idgeneration.IdGenerationApplicationTests,class,13,13,0,13,6,1,0,11,9,0.76666665,0.2,0.2,6,0,0,0,0,6,6,0,0,0,5,0,0,0,0,5,0,0,0,45,0,0,0,0,0,10,5,13,0,16,0,0,0,1,44,0,0
C:\Users\Sahith\Desktop\java\1\spotless-main\testlib\src\test\java\com\diffplug\spotless\generic\LicenseHeaderStepTest.java,com.diffplug.spotless.generic.LicenseHeaderStepTest,class,7,8,1,7,30,2,0,30,137,0.8,0.5714286,0.5714286,30,1,0,9,0,21,21,0,0,0,6,6,0,6,0,0,6,0,62,143,9,0,0,0,0,116,0,27,15,27,0,1,0,0,128,0,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\test\java\redis\clients\jedis\commands\jedis\GeoCommandsTest.java,redis.clients.jedis.commands.jedis.GeoCommandsTest,class,12,13,1,12,26,2,0,106,47,0.66233766,0.3857143,0.5,22,0,21,1,0,0,21,0,0,0,7,1,0,1,0,6,7,0,40,395,0,0,0,4,0,175,444,94,0,52,1,0,0,0,71,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\test\java\integration\collections\CollectionMethodsTest.java,integration.collections.CollectionMethodsTest,class,10,10,0,10,33,3,0,63,528,0.0,0.0,0.0,33,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,7,179,0,0,0,0,0,163,82,15,0,15,1,0,0,13,144,16,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer386Repository.java,example.repo.Customer386Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\mongodb\security\src\main\java\example\springdata\mongodb\security\PersonRepository.java,example.springdata.mongodb.security.PersonRepository,interface,3,4,1,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client-xml\src\main\java\com\google\api\client\http\xml\AbstractXmlHttpContent.java,com.google.api.client.http.xml.AbstractXmlHttpContent,class,8,11,3,8,5,2,2,7,8,0.6,0.1,0.1,5,0,3,0,2,0,5,1,2,0,1,0,0,1,0,0,1,0,2,20,2,0,0,0,0,0,0,2,0,2,0,0,0,0,51,1025,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\test\java\redis\clients\jedis\util\ByteArrayComparatorTest.java,redis.clients.jedis.util.ByteArrayComparatorTest,class,2,2,0,2,7,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,5,5,5,0,5,0,0,0,0,12,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\modules\clear-with-shortcut\src\test\java\com\codeborne\selenide\clearwithshortcut\PlatformTest.java,com.codeborne.selenide.clearwithshortcut.PlatformTest,class,2,2,0,2,5,1,0,11,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,14,0,0,0,0,0,0,0,2,16,0,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer706Service.java,example.service.Customer706Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\drivercommands\BasicAuthUtils.java,com.codeborne.selenide.drivercommands.BasicAuthUtils,class,9,13,4,9,17,1,0,19,21,0.0,0.0,0.0,7,7,2,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,7,48,12,0,2,2,0,6,3,4,5,5,1,0,0,1,46,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1717Service.java,example.service.Customer1717Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\src\main\java\com\codeborne\selenide\logevents\LogEvent.java,com.codeborne.selenide.logevents.LogEvent$EventStatus,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1385Repository.java,example.repo.Customer1385Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer125Repository.java,example.repo.Customer125Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer918Repository.java,example.repo.Customer918Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer453Service.java,example.service.Customer453Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer753Service.java,example.service.Customer753Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\google-http-java-client-main\google-http-client-test\src\main\java\com\google\api\client\test\json\AbstractJsonFactoryTest.java,com.google.api.client.test.json.AbstractJsonFactoryTest$BooleanTypes,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,9,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer1151Repository.java,example.repo.Customer1151Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\Sahith\Desktop\java\1\selenide-main\modules\testng\src\test\java\com\codeborne\selenide\testng\SoftAssertsTest.java,com.codeborne.selenide.testng.SoftAssertsTest$HardTest,innerclass,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1034,0
C:\Users\Sahith\Desktop\java\1\spotless-main\testlib\src\test\java\com\diffplug\spotless\json\gson\GsonStepTest.java,com.diffplug.spotless.json.gson.GsonStepTest,class,8,8,0,8,10,2,0,12,25,0.5,0.22222222,0.22222222,10,0,0,0,1,9,10,0,0,0,1,1,0,1,0,0,1,0,9,38,1,0,0,0,0,19,0,6,0,6,0,0,0,1,72,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\search\querybuilder\QueryNode.java,redis.clients.jedis.search.querybuilder.QueryNode,class,5,11,6,5,14,1,2,15,8,0.375,0.35714287,0.35714287,8,0,6,0,2,0,8,1,0,0,1,0,0,1,0,0,1,0,1,46,9,1,2,0,0,0,2,3,0,3,1,0,0,0,52,1025,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer246Service.java,example.service.Customer246Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\test\java\redis\clients\jedis\TupleSortedSetTest.java,redis.clients.jedis.TupleSortedSetTest,class,5,6,1,5,3,2,0,6,3,0.6666666,0.0,0.0,3,0,2,1,0,0,2,0,0,0,7,0,0,0,0,7,7,0,1,52,1,0,0,0,0,20,42,14,0,12,0,0,0,0,32,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\timeseries\AggregationType.java,redis.clients.jedis.timeseries.AggregationType,enum,3,13,10,3,5,1,0,5,0,0.25,0.0,0.0,4,1,2,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,3,19,3,0,0,1,0,4,0,2,0,1,1,0,0,0,27,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1968Service.java,example.service.Customer1968Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\spotless-main\lib\src\main\java\com\diffplug\spotless\java\ImportSorter.java,com.diffplug.spotless.java.ImportSorter,class,2,4,2,2,29,1,0,21,11,0.69047624,1.0,1.0,6,4,0,4,0,2,2,0,0,0,7,2,0,6,0,1,7,0,5,105,6,3,4,0,0,10,10,29,1,24,4,0,0,0,73,16,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\service\Customer1464Service.java,example.service.Customer1464Service,class,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\Sahith\Desktop\java\1\jedis-master\src\main\java\redis\clients\jedis\ShardedCommandObjects.java,redis.clients.jedis.ShardedCommandObjects,class,11,14,3,11,24,2,0,9,37,0.7321428,0.20879121,0.20879121,14,0,13,0,1,0,14,0,9,0,4,2,0,4,0,0,4,0,6,71,7,0,4,0,0,4,0,8,2,8,1,0,0,0,64,1,0
C:\Users\Sahith\Desktop\java\1\spring-data-examples-main\jpa\deferred\src\main\java\example\repo\Customer72Repository.java,example.repo.Customer72Repository,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
